Symbol,Status,Trade Description,Order Type,Quantity,TIF,Order Time,Destination
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:14:53 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:05:35 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:08:49 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:12:34 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:08:19 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:10:19 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:08:05 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:07:59 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:10:25 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:15:05 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:11:26 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:12:04 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:12:08 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:13:37 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:08:42 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.94",Sell 1 Limit at $60.94  ,Limit at $60.94,1,Day+,"07:13:41 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.95",Sell 1 Limit at $60.95  ,Limit at $60.95,1,Day+,"07:11:42 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.95",Sell 1 Limit at $60.95  ,Limit at $60.95,1,Day+,"07:19:48 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.95",Sell 1 Limit at $60.95  ,Limit at $60.95,1,Day+,"07:11:46 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.95",Sell 1 Limit at $60.95  ,Limit at $60.95,1,Day+,"07:15:39 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.95",Sell 1 Limit at $60.95  ,Limit at $60.95,1,Day+,"07:12:27 AM
03/14/2024",NYSE ARCA
SPLG,"FILLED AT
$60.96",Sell 1 Limit at $60.96  ,Limit at $60.96,1,Day+,"07:19:52 AM
03/14/2024",NYSE ARCA
